AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,Retention
116,12.169887642924763,1770.4980110734389,Premium,Bank transfer,No,Movies,Yes,Mobile,32.66562067070991,176.39442907160785,49,Drama,4.873188576305981,0,Female,14,No,Yes,ZC098KOD0T,0,1
118,13.87000273722271,1636.6603229922798,Basic,Bank transfer,No,Both,No,Mobile,35.52095590423361,73.8055581051465,11,Comedy,1.6634121501999837,4,Male,6,No,Yes,CIAX5QUITW,0,1
82,12.169887642924763,1542.532432754594,Basic,Credit card,No,Movies,No,Mobile,3.5527035246818803,105.6016161410674,17,Drama,2.898327886528814,8,Male,21,Yes,Yes,9YWSEVZLZU,0,1
3,12.169887642924763,58.36260487727859,Basic,Missing,Yes,Both,Yes,Tablet,21.532312863904146,152.69344742836174,21,Drama,2.8040308996300096,5,Male,9,No,Yes,SOENNLS0ZZ,0,1
4,16.417615078521955,65.67046031408782,Standard,Missing,Yes,Both,Yes,Computer,8.31172346279708,144.9427458865527,25,Missing,4.656031491341742,2,Male,10,No,Yes,9B218BRPRO,1,0
41,17.89602978504847,733.7372211869872,Premium,Bank transfer,No,Both,No,Missing,15.67358037842935,129.81507948309263,40,Comedy,1.9414078142731563,3,Female,17,No,Yes,01YBG6GK64,1,0
11,12.169887642924763,174.22661636463738,Basic,Missing,No,Both,Yes,Computer,11.437871125998162,147.31150142811506,12,Fantasy,4.257620544643155,3,Female,16,No,Yes,O7R5D8PQF5,0,1
7,8.525064686729877,59.67545280710914,Basic,Missing,Yes,Movies,No,TV,21.75028547393415,135.67587847243323,1,Action,3.8459357786084594,7,Female,0,No,No,WSC1RLBU1U,1,0
17,13.002221873230502,221.03777184491847,Basic,Missing,Yes,TV Shows,No,Mobile,1.5860062391532104,19.7113171701737,14,Drama,2.898327886528814,2,Female,18,Yes,Yes,GEWJCYPGI4,0,1
82,6.150444199938391,614.1966063716278,Missing,Electronic check,No,TV Shows,Yes,Tablet,5.997497332629694,136.08666579242876,3,Fantasy,1.0462969139179306,1,Male,24,No,Yes,FLM86XY0XE,0,1
66,12.169887642924763,544.5814376608365,Standard,Credit card,No,Both,No,Mobile,36.234348916344366,125.39373207819052,9,Drama,2.5977580049729285,8,Male,12,No,Yes,JWX4CMXFI4,0,1
70,16.166624326927632,1131.6637028849343,Standard,Missing,Yes,Both,Yes,Computer,36.67350746393423,38.27398071940524,35,Missing,2.357277318784772,5,Male,4,No,Yes,9LF5Q2JZR2,0,1
89,9.530101642872546,848.1790462156566,Premium,Bank transfer,No,TV Shows,Yes,Computer,36.03776269205813,178.83283994581635,48,Drama,2.898327886528814,3,Male,8,No,Yes,WQ6NX0CG5C,0,1
24,19.41791573177973,466.0299775627135,Missing,Credit card,No,TV Shows,No,TV,3.3827333812788254,20.951269575129608,5,Missing,4.9858312107306375,0,Male,7,No,Yes,P5RY6QRLHG,1,0
97,12.169887642924763,1099.1712876235058,Premium,Credit card,No,TV Shows,No,TV,15.24728865263233,164.30579940632202,49,Fantasy,2.898327886528814,7,Male,7,Yes,Yes,17TTFHAES7,0,1
110,15.166130422833463,1668.274346511681,Premium,Electronic check,Yes,Both,Yes,Computer,36.12130197250633,62.79114564088773,28,Comedy,3.308581813387025,1,Male,3,No,Yes,H2BDU1OFU2,0,1
105,6.150445615319935,645.7967896085931,Standard,Missing,No,Movies,Yes,TV,8.89769076962934,105.03968174679557,22,Missing,3.4393438954918607,6,Male,8,Yes,Yes,JC686RQTAE,0,1
11,8.489214301200647,93.38135731320712,Missing,Missing,No,Both,No,Mobile,30.41472180999645,98.79806395604362,7,Sci-Fi,2.898327886528814,2,Male,18,Yes,Yes,VTJ25VJ28Y,1,0
53,12.872527100436292,682.2439363231234,Basic,Bank transfer,No,Movies,No,Tablet,23.066710158701177,65.0522177133737,17,Action,4.3526175857554,6,Female,5,No,Yes,O1SK1I75KK,0,1
15,12.169887642924763,118.9575328153379,Basic,Bank transfer,Yes,TV Shows,Yes,TV,29.795128404788468,130.1140424141006,40,Action,3.128039602030774,8,Male,22,No,Yes,247QBESC58,0,1
107,14.76106866305468,614.1966063716278,Premium,Credit card,Yes,Both,Yes,TV,23.083070818564984,32.67446195079443,47,Missing,2.898327886528814,0,Male,10,No,Yes,8HEN296WKP,0,1
30,12.54095276364538,376.22858290936136,Basic,Electronic check,No,Movies,No,TV,21.74299630851965,91.52963779344702,11,Action,2.898327886528814,8,Female,17,No,Yes,FX63S23LYD,0,1
47,12.287810225465224,577.5270805968656,Standard,Credit card,No,Both,No,Computer,29.97745139872647,21.75473760061038,47,Fantasy,1.031957151089053,7,Female,4,Yes,Yes,Z64ASRAUTL,0,1
25,6.595695867663478,164.89239669158695,Standard,Credit card,No,Both,No,Mobile,26.07462861203633,143.59437467422416,49,Comedy,2.898327886528814,2,Male,24,Yes,Yes,QWSRP5WYZ7,0,1
5,10.4954664985474,52.477332492737,Premium,Credit card,No,TV Shows,Yes,Mobile,25.411044510632443,89.1811566226515,23,Fantasy,2.898327886528814,9,Male,17,Yes,Yes,V93W1SHM2S,1,0
45,12.169887642924763,614.1966063716278,Premium,Missing,Yes,Movies,Yes,Computer,23.344589726117057,27.48166043885891,14,Comedy,2.898327886528814,9,Male,2,No,Yes,GW7PEJTX4J,1,0
73,19.128705185485032,614.1966063716278,Missing,Credit card,Yes,TV Shows,Yes,Mobile,21.119479811465865,107.88980526696962,11,Action,3.831589560387096,0,Female,17,No,Yes,S4PEXCPIYO,0,1
38,10.017764099463871,380.6750357796272,Basic,Bank transfer,Yes,Movies,No,Computer,21.126200754006824,53.49851143158254,43,Fantasy,1.7913748003140793,2,Female,17,No,Yes,1I391AU3SN,0,1
19,8.457707198909983,614.1966063716278,Premium,Credit card,Yes,TV Shows,Yes,Mobile,26.39754586852429,132.04553608763698,19,Fantasy,2.9303091404471413,2,Male,13,No,Yes,JQ7BSBM6QG,0,1
21,13.66643901296748,286.99521927231706,Premium,Credit card,Yes,Movies,Yes,Computer,21.85138638064378,129.21237616682754,29,Comedy,2.1724684060878303,5,Female,5,No,Yes,YYRK02CCBH,0,1
11,13.170454727648886,144.87500200413774,Standard,Bank transfer,No,Both,No,TV,29.9633612118436,107.33257753330692,33,Fantasy,2.898327886528814,8,Male,20,No,Yes,FUDOYZD85H,0,1
102,6.0248019223188605,614.5297960765238,Standard,Missing,No,Movies,No,Tablet,7.460384593821323,123.0137927198905,18,Comedy,4.755349323351794,6,Female,5,No,Yes,3AFD9MOXI7,0,1
17,13.522917880226498,229.88960396385045,Basic,Credit card,No,TV Shows,No,Mobile,22.792908440800783,141.31874330730133,47,Missing,2.898327886528814,3,Male,10,Yes,Yes,GVCL5UK6MS,0,1
20,17.110199358778544,342.2039871755709,Basic,Bank transfer,Yes,TV Shows,No,Missing,15.787631004824402,116.37612830221416,44,Missing,2.898327886528814,1,Female,9,No,Yes,GMVQP14J7R,1,0
97,16.275656988393322,1578.7387278741523,Standard,Bank transfer,Yes,Movies,Yes,Mobile,34.06903447743349,108.02268854909408,30,Comedy,3.5650565241932903,4,Female,8,No,Yes,TJGXX1GDMF,0,1
77,18.297768967466283,1408.928210494904,Basic,Credit card,No,Both,No,Mobile,6.051547439756575,28.70683669416636,31,Fantasy,2.8509315532894184,3,Male,24,Yes,Yes,TCRTN1NY13,0,1
29,19.61083832624199,568.7143114610177,Premium,Electronic check,No,Both,Yes,TV,5.44426027693831,162.60670650815462,24,Comedy,2.898327886528814,9,Male,9,Yes,Yes,J851EH2P0G,1,0
13,14.366032896784125,186.7584276581936,Standard,Electronic check,No,TV Shows,No,TV,38.75530754863543,153.99489488344236,30,Comedy,2.898327886528814,1,Male,9,No,Yes,CWILI8TNWV,0,1
66,12.388186498385394,614.1966063716278,Standard,Credit card,No,TV Shows,Yes,Mobile,17.004804606663217,141.70386930440966,32,Sci-Fi,2.803667867281108,8,Male,22,Yes,Yes,M0H4U2DO74,0,1
97,12.974295464688602,1258.5066600747944,Premium,Bank transfer,No,TV Shows,No,Mobile,37.98194032204093,28.12494460871709,13,Comedy,1.50682492731885,0,Female,8,No,Yes,0MQSP0FFYD,0,1
20,6.27116003064951,614.1966063716278,Standard,Bank transfer,Yes,Movies,No,TV,23.039116220914533,164.5259106847288,35,Sci-Fi,2.898327886528814,6,Male,20,Yes,Yes,Y9EZJSHPQI,0,1
109,9.38060851535896,1022.4863281741266,Basic,Electronic check,Yes,Both,No,Missing,9.26999612547397,176.5454196493865,19,Action,2.898327886528814,7,Male,14,Yes,Yes,S26SQPQ7U5,0,1
12,12.169887642924763,614.1966063716278,Premium,Missing,No,Both,Yes,Computer,8.69292219500573,112.00826978052402,16,Drama,2.546980019745156,4,Male,1,No,Yes,4UDTGLTDRJ,0,1
73,10.16498237620933,742.0437134632812,Premium,Bank transfer,No,Both,Yes,Mobile,4.508917162502803,82.07110588413327,26,Comedy,4.9662020244307215,8,Male,11,No,Yes,G1EZWACNA8,0,1
81,11.123397759642774,614.1966063716278,Missing,Electronic check,Yes,TV Shows,Yes,TV,36.55076771706211,14.451355615858622,18,Missing,2.898327886528814,1,Missing,3,Yes,Yes,U1AS552699,0,1
31,15.331898651755688,614.1966063716278,Premium,Missing,No,Both,Yes,TV,23.591600797740888,74.993271697025,46,Drama,2.898327886528814,8,Female,16,No,Yes,LHJ6RVMAY4,0,1
67,7.47856678253236,614.1966063716278,Basic,Electronic check,No,Both,No,TV,16.479227720319315,175.5698300079166,27,Missing,2.8552242822584653,6,Female,6,No,Yes,2QKQM0YL6O,0,1
111,12.169887642924763,633.7509011033223,Basic,Electronic check,Yes,Movies,Yes,Mobile,5.909814890606804,146.00767361367838,41,Action,2.898327886528814,2,Male,13,Yes,Yes,7MCOJBKEGQ,0,1
84,8.259852081869433,693.8275748770324,Basic,Missing,Yes,Movies,Yes,TV,22.785542638175908,40.27328112577096,22,Comedy,3.7057851265124175,9,Female,8,No,Yes,FQ8OK74DH7,0,1
8,5.077880532300947,40.623044258407575,Premium,Mailed check,No,TV Shows,No,Mobile,39.766803916357695,22.28963128237305,23,Drama,2.8555586365901604,2,Male,8,No,No,EIEJU2NT4X,1,0
91,16.10314786273294,614.1966063716278,Basic,Missing,Yes,Both,Yes,Mobile,10.525427243176836,124.5415931801759,24,Action,2.898327886528814,8,Male,0,Yes,Yes,PEAQVSJN15,0,1
48,11.698094475023009,561.5085348011044,Premium,Electronic check,Yes,TV Shows,Yes,TV,38.20828019906854,148.67609017418195,3,Action,2.898327886528814,7,Female,7,No,Yes,3NHSEV9BWD,0,1
84,5.490695682409158,461.2184373223693,Basic,Credit card,No,TV Shows,No,Mobile,23.114952576419263,173.76966712923073,48,Missing,2.898327886528814,0,Missing,24,Yes,Yes,C1E00GDFIF,0,1
23,16.440794017445015,378.13826240123535,Standard,Mailed check,Yes,Both,No,Tablet,20.32316972517809,81.00480671742729,37,Drama,1.9561616567013929,0,Male,13,No,Yes,SRLYYCTG1N,0,1
20,11.931644268411391,614.1966063716278,Premium,Missing,Yes,Both,No,Computer,39.94908633151108,167.28778827238122,22,Sci-Fi,4.486612723543319,0,Female,19,Yes,Yes,6E2G3DGYJ8,0,1
47,7.653821081170681,359.729590815022,Basic,Missing,No,Both,No,TV,24.091057651681776,107.66358505583884,34,Comedy,2.282489014133381,4,Male,19,No,Yes,YG39BTG0JU,0,1
17,6.33547577728245,107.70308821380164,Premium,Missing,No,TV Shows,Yes,Computer,21.36519955573926,12.281539498688025,33,Sci-Fi,2.942639572614379,1,Male,12,Yes,Yes,KOU9J658LA,1,0
78,13.514736458378769,614.1966063716278,Basic,Electronic check,Yes,TV Shows,Yes,TV,22.251844460259843,20.805032708529325,8,Drama,2.2824819252380544,4,Female,11,No,Yes,LNX9DZELIL,1,0
31,15.094400756754125,467.9264234593779,Basic,Missing,No,Movies,Yes,Mobile,25.329386111774667,44.71292218667863,6,Fantasy,4.9073677195442045,8,Male,1,No,Yes,4UZI6T8G6Z,1,0
82,17.94181603836592,1471.2289151460056,Basic,Credit card,No,Both,Yes,TV,25.81660092215561,87.50920802432552,15,Drama,4.486024901686662,0,Female,2,No,Yes,UJIY8VEJUM,0,1
10,18.109325050785586,181.09325050785583,Standard,Missing,No,Movies,Yes,Missing,6.282211377642327,17.903775188397134,6,Comedy,2.046840050741246,2,Male,12,No,Yes,VJJIIWMC8P,1,0
108,15.764588382509544,614.1966063716278,Missing,Credit card,No,TV Shows,No,TV,32.28005168696103,35.30274162838366,41,Drama,2.898327886528814,6,Female,6,No,Yes,JMROOGMJZ2,0,1
42,6.196803944156229,260.2657656545616,Premium,Credit card,Yes,Movies,No,Computer,14.339368242176176,143.2009773201301,46,Drama,2.3731148623491625,8,Male,3,No,Yes,CG6ER9JHQE,0,1
6,11.683048493276289,70.09829095965773,Basic,Credit card,No,Movies,Yes,Tablet,18.132085683310702,93.2455244906452,25,Drama,1.4151608998651724,5,Male,9,Yes,No,VTW9ODT2N5,0,1
61,7.2978946698359,445.1715748599899,Premium,Electronic check,No,Movies,No,Missing,36.54831656594319,75.13292439580071,42,Drama,4.041741180004633,5,Female,16,No,Yes,0KFIL7C3BI,0,1
72,12.547130923446543,903.3934264881512,Basic,Mailed check,Yes,TV Shows,No,Mobile,29.003430888784845,172.01672256243293,49,Drama,2.898327886528814,7,Female,18,No,Yes,N4572BLAAD,0,1
23,6.603572552302075,151.88216870294772,Basic,Electronic check,No,Both,Yes,Missing,10.985892544668935,57.672409201234544,7,Action,2.5690113749857204,5,Male,13,No,Yes,Y2J7XGKB5H,0,1
109,6.469235518229604,705.1466714870269,Premium,Mailed check,No,Movies,Yes,Mobile,38.57539354079538,77.10808963095495,41,Drama,2.898327886528814,8,Male,3,Yes,Yes,FFPQV1LUXI,0,1
89,18.09509181209815,1610.4631712767357,Standard,Mailed check,No,Movies,No,Tablet,10.527298742521875,162.88265568799685,30,Sci-Fi,3.1421368322004475,9,Male,17,Yes,Yes,MR045Z9MKS,1,0
12,8.112030042805706,97.34436051366848,Basic,Missing,No,TV Shows,Yes,Mobile,5.647159526916347,68.91863314573897,18,Comedy,2.898327886528814,3,Male,2,Yes,Yes,NGBJ5DCVMT,0,1
111,19.708103285885503,2187.599464733291,Basic,Credit card,Yes,Both,No,Computer,39.25544909901583,19.260463230309423,2,Fantasy,3.197938689326994,6,Male,6,No,Yes,3PSTBL1FKV,0,1
19,12.169887642924763,172.12810936763324,Premium,Missing,Yes,Both,Yes,TV,39.54212203667458,56.42868455106032,6,Sci-Fi,2.898327886528814,6,Male,16,Yes,Yes,UIGGYO790T,0,1
104,10.553373362146877,1097.550829663275,Basic,Credit card,Yes,Both,No,Computer,19.83670939523827,76.20078694024575,0,Missing,4.735324618967912,0,Female,8,No,Yes,3BOFFMJ30P,0,1
65,13.219029420381702,859.2369123248106,Premium,Missing,No,TV Shows,No,Computer,32.991231326062305,38.51645316854204,1,Fantasy,2.258504909065864,3,Female,14,No,Yes,O5H136RJQH,0,1
38,12.128170590480387,460.8704824382547,Premium,Electronic check,No,TV Shows,No,Missing,25.25485287111871,31.92085354195481,11,Action,4.801749268256846,7,Female,5,No,Yes,HDKULA3MU9,1,0
84,12.169887642924763,1500.2248217815134,Standard,Electronic check,No,Movies,Yes,Tablet,18.1468928160791,13.969722445417736,25,Sci-Fi,2.898327886528814,3,Male,17,Yes,Yes,RYCLOFFCVE,0,1
119,12.169887642924763,1696.6394172175098,Basic,Electronic check,Yes,TV Shows,No,TV,16.119881637804482,34.087770638512694,13,Action,2.9244333606041986,5,Male,13,Yes,Yes,YIVE925TC8,0,1
46,12.539807289339716,576.8311353096269,Basic,Credit card,No,Movies,No,Computer,21.868932964386254,159.94909015390323,7,Drama,4.764516330523669,7,Male,8,Yes,Yes,930R5P83Z6,0,1
60,12.169887642924763,614.1966063716278,Standard,Electronic check,Yes,Movies,Yes,Computer,25.684915329767843,76.24934371023588,2,Action,2.7314160717695004,6,Female,19,Yes,Yes,MJZRU4WA8S,0,1
93,13.756863302716996,1279.3882871526807,Premium,Missing,No,Movies,Yes,Mobile,12.538239360236547,33.39063036130063,26,Fantasy,4.856236716532466,6,Female,19,No,Yes,10Y170E0E1,0,1
51,10.88024151511978,614.1966063716278,Basic,Bank transfer,Yes,Movies,No,TV,7.751116368946264,174.31913690609642,37,Fantasy,2.898327886528814,9,Male,16,No,Yes,59X4IH1HIC,1,0
111,16.650779385143807,614.1966063716278,Premium,Bank transfer,Yes,TV Shows,Yes,TV,11.644274541624664,140.91000866221236,33,Action,2.543315644604798,6,Female,13,Yes,Yes,H62649TX8P,1,0
109,7.9519056979414735,614.1966063716278,Standard,Electronic check,Yes,TV Shows,Yes,TV,12.233409755887186,54.87497871028249,25,Missing,2.794565743337865,4,Male,10,No,Yes,0HYI0IZ5N5,1,0
62,11.613770448804424,720.0537678258743,Basic,Bank transfer,Yes,Movies,No,Tablet,28.679494215909013,25.63017617074289,14,Drama,2.898327886528814,9,Female,18,Yes,Yes,DM97EUKZWZ,1,0
7,11.90562625011125,83.33938375077875,Premium,Missing,No,Both,Yes,TV,14.172734855527752,172.17025786390337,18,Comedy,2.5298855895145005,5,Female,11,Yes,Yes,08AXOX9Q5Y,1,0
25,5.446858713336654,136.17146783341636,Standard,Electronic check,Yes,Movies,Yes,Tablet,9.87325863390076,105.06462925397382,21,Drama,3.861566638221021,7,Male,4,No,No,DEN7OFO4CL,0,1
100,6.250829967058317,625.0829967058318,Basic,Credit card,No,TV Shows,No,Mobile,21.53166615836312,120.6712995401679,46,Comedy,1.4599258659302188,7,Male,0,No,Yes,3S7TJ4OCWW,0,1
39,12.94831049965256,504.9841094864499,Premium,Missing,No,TV Shows,Yes,TV,39.77573721320426,174.33776351660717,6,Fantasy,2.898327886528814,0,Missing,12,Yes,Yes,MC56T2MJWG,0,1
32,5.673069670663678,614.1966063716278,Standard,Credit card,No,Both,Yes,TV,29.034892813250565,40.7370442575787,21,Comedy,4.050041476591598,8,Male,10,No,Yes,YXGYWNE4G0,0,1
66,15.18451374519882,1002.1779071831222,Basic,Electronic check,No,Movies,Yes,TV,17.177807432334316,118.44616218037793,45,Missing,2.898327886528814,9,Female,8,No,Yes,JK3GWWWS0B,0,1
46,9.46254347525892,435.2769998619103,Basic,Bank transfer,No,TV Shows,Yes,TV,29.505190462993266,168.48727486216566,19,Drama,4.910469235420516,9,Missing,11,Yes,Yes,7RES9FLX3B,0,1
2,11.063221012489796,22.1264420249796,Standard,Credit card,Yes,Both,Yes,Mobile,36.76282342782179,53.17093353966872,22,Comedy,2.898327886528814,9,Female,19,No,Yes,GLSECWZZV2,0,1
26,15.004693882880858,390.12204095490233,Standard,Electronic check,No,Movies,Yes,Mobile,14.54632599401062,77.97565015995534,15,Fantasy,2.696275368453656,8,Female,1,No,Yes,6CRFO1SD3P,1,0
55,19.739151788367288,1085.6533483602009,Standard,Bank transfer,Yes,Both,Yes,TV,18.18957797837209,71.77331257907858,32,Fantasy,4.550036617931649,7,Female,11,No,Yes,D0WWQ6QFVV,0,1
42,8.543056401652116,614.1966063716278,Basic,Mailed check,No,Movies,Yes,Mobile,19.42110297082496,73.7162955260688,29,Fantasy,3.032379203777224,4,Female,7,No,Yes,V3IJEAKL9G,0,1
45,15.89910740818408,715.4598333682836,Premium,Electronic check,Yes,TV Shows,Yes,TV,24.55482173432768,139.67638335753853,11,Action,1.5571606297431106,5,Male,22,No,Yes,6HN2NKHUWW,1,0
71,12.169887642924763,640.6325733440036,Standard,Bank transfer,No,TV Shows,Yes,Computer,17.413610790548788,121.21997277619536,38,Comedy,4.479094752381743,5,Female,7,Yes,Yes,3L5C58W61A,0,1
27,12.169887642924763,384.5071070069757,Basic,Bank transfer,Yes,Movies,Yes,Computer,18.82591543971044,73.90780637797336,46,Fantasy,3.428949322297441,0,Male,7,No,Yes,VWFVDQSNP5,0,1
58,11.134897437887158,645.8240513974552,Standard,Electronic check,Yes,TV Shows,No,Computer,22.34316602450081,96.65183686227851,25,Missing,1.378433257555201,8,Female,9,No,Yes,D8EY1Q6P8M,0,1
26,14.805415349371136,384.9407990836495,Premium,Missing,Yes,Both,No,Tablet,28.081692230407,144.6063797813256,7,Drama,1.683918976651548,2,Male,22,No,No,813JVSVGJS,1,0
14,12.169887642924763,274.6307761825812,Standard,Missing,No,Movies,No,Tablet,11.685016361894684,148.78571600989872,21,Sci-Fi,2.898327886528814,4,Male,9,No,Yes,E1KS2MG1T5,0,1
47,12.609980963237437,592.6691052721594,Basic,Electronic check,Yes,Movies,Yes,Computer,31.63022599392608,103.96773966951557,13,Comedy,4.272910358037169,8,Male,1,Yes,Yes,OYTFDPJFJK,0,1
52,8.167808887347096,614.1966063716278,Premium,Electronic check,No,Both,Yes,Tablet,19.115768981233604,104.02037618098892,21,Fantasy,3.841565630173904,7,Female,17,No,No,ZDB8N9OOU7,0,1
111,9.58299437737957,1063.7123758891323,Premium,Missing,Yes,Both,Yes,TV,32.108294979080355,65.44636984842494,14,Sci-Fi,3.71112292607622,9,Male,2,No,Yes,8KFJMLYOAR,0,1
18,9.684320200402254,174.31776360724058,Basic,Missing,No,TV Shows,Yes,Missing,11.725676937928863,137.11084597123138,35,Sci-Fi,2.2011082340547143,1,Male,22,Yes,Yes,4F8NXLFK5A,0,1
21,15.05080528127012,316.06691090667255,Premium,Credit card,Yes,Both,Yes,Computer,20.345514376450424,56.81764771296081,38,Drama,2.898327886528814,2,Male,5,No,Yes,WGI5Q7SPLU,0,1
51,17.80723608158639,908.169040160906,Basic,Credit card,No,Movies,No,Tablet,9.841864779231337,66.18163321930825,39,Fantasy,3.909409317409936,4,Male,21,No,Yes,7CLG7V9FT6,0,1
83,9.158194968311731,760.1301823698739,Basic,Missing,Yes,Movies,No,Missing,24.876016986808903,137.72708429117603,32,Comedy,3.0256625949458296,1,Missing,12,Yes,Yes,VGT7YQ7HL4,0,1
18,12.169887642924763,160.18770984633824,Basic,Missing,Yes,Both,Yes,Tablet,13.919913252735672,118.201755618383,26,Comedy,1.100479908590461,2,Female,4,Yes,Yes,OCNFAKLQ66,0,1
107,7.215803381895304,772.0909618627975,Premium,Bank transfer,No,Movies,Yes,TV,2.707806805898285,118.3551533654782,27,Fantasy,2.898327886528814,8,Female,0,No,Yes,R0XBS593DJ,0,1
59,6.005334498076856,354.3147353865345,Premium,Bank transfer,Yes,TV Shows,No,Computer,31.00139668889123,26.72734975120911,17,Fantasy,1.909988821943141,3,Male,20,Yes,Yes,397FZL8VXN,0,1
95,9.49706883032632,902.2215388810004,Basic,Missing,No,Both,Yes,TV,3.2811294201420376,137.10227531552894,29,Missing,3.789649441209257,1,Male,22,Yes,Yes,WZ96LIYVTD,0,1
111,7.271541033117109,807.1410546759992,Standard,Electronic check,Yes,Movies,No,Mobile,4.94929368160545,71.39469182195695,45,Comedy,1.1342539575803636,6,Male,20,Yes,Yes,FVEM980SI6,0,1
3,12.169887642924763,55.749066703551165,Missing,Credit card,No,Movies,Yes,TV,22.44690722131371,70.20872936779526,43,Comedy,2.8695986062487053,3,Male,0,No,Yes,TJ373DIINI,0,1
44,10.00586431344869,614.1966063716278,Premium,Credit card,No,Movies,Yes,Computer,15.244456348325857,15.351816596187293,4,Drama,2.037444229158199,4,Female,23,No,Yes,OE1KL6KE9J,0,1
68,6.169332571035502,419.5146148304141,Standard,Electronic check,Yes,Movies,No,Mobile,35.7278324564662,150.4698831966748,37,Drama,2.898327886528814,1,Male,8,No,Yes,835MUU22KN,0,1
35,18.394076547872267,643.7926791755293,Standard,Electronic check,No,Movies,No,Mobile,32.80124783014694,58.63526996622972,48,Sci-Fi,3.066785058487953,0,Male,15,No,Yes,SQNAPFWFZ4,0,1
67,12.169887642924763,837.2826508000979,Standard,Credit card,No,Movies,Yes,Computer,16.869088491903575,157.52070204342675,6,Action,2.898327886528814,5,Male,17,No,Yes,09BUGRJ6R1,0,1
88,5.852336418746663,614.1966063716278,Basic,Missing,Yes,TV Shows,No,Computer,18.611226942208763,60.14543388676293,32,Drama,2.898327886528814,2,Male,2,No,No,JKBPRJT417,0,1
78,9.858911022127437,768.9950597259399,Basic,Electronic check,Yes,Both,No,Mobile,25.36968964476972,97.86756792982268,30,Fantasy,2.898327886528814,2,Female,13,No,Yes,3WSAVAYLAE,0,1
30,15.22878407909648,456.8635223728944,Premium,Bank transfer,No,Movies,Yes,TV,28.85650765326456,132.46027653399608,31,Comedy,1.4055689086108925,3,Male,6,No,Yes,LKTC3FUN2H,0,1
11,10.25579309964404,614.1966063716278,Basic,Bank transfer,No,Movies,Yes,TV,24.06853536319806,42.75755759813206,35,Drama,2.898327886528814,6,Female,17,No,Yes,BW04WZ17AF,0,1
4,18.25320927093928,73.01283708375712,Basic,Electronic check,No,TV Shows,No,Computer,18.7374457665858,18.68435974984906,6,Sci-Fi,1.0554655959641086,4,Male,1,No,Yes,SZCUW787WR,1,0
31,9.511391461152986,294.85313529574256,Basic,Missing,Yes,Both,No,Mobile,34.41124779321639,133.83828430039625,15,Comedy,3.472536008622628,4,Male,23,Yes,Yes,XQUZHSSW1W,0,1
71,9.61110632824244,682.3885493052132,Standard,Electronic check,No,Movies,No,TV,14.19881985564444,100.09259159170144,5,Fantasy,2.898327886528814,8,Male,15,No,Yes,T521EXEC0M,1,0
44,18.31361954189992,614.1966063716278,Basic,Electronic check,No,Both,No,TV,2.825674346686039,38.96552776438662,23,Missing,1.282859360281111,4,Female,6,No,Yes,BSPLI7MAZX,0,1
12,19.468376274803965,233.6205152976476,Standard,Electronic check,No,Both,Yes,TV,23.25917230035808,125.11136733492988,17,Missing,2.898327886528814,2,Female,7,Yes,Yes,Q4F38Y6G37,1,0
45,8.535025035144919,384.07612658152135,Premium,Bank transfer,Yes,TV Shows,Yes,Missing,22.1082217986722,9.33139218383157,31,Missing,2.898327886528814,9,Female,2,No,No,0ERUR0OI2Z,0,1
103,16.191504526594457,1667.7249662392292,Standard,Mailed check,Yes,Movies,No,TV,4.548351792840942,142.2054471404697,8,Drama,3.9485689466251848,0,Female,4,No,Yes,YKMIJJM7V1,0,1
53,11.133530262687218,590.0771039224226,Standard,Bank transfer,No,TV Shows,Yes,Mobile,15.961769276788482,167.00515462766913,22,Sci-Fi,2.898327886528814,6,Male,20,Yes,Yes,3XLDY62QGJ,0,1
30,12.169887642924763,614.1966063716278,Standard,Bank transfer,Yes,Movies,No,Missing,27.130608604317576,25.539553350303645,21,Fantasy,4.485537732558212,4,Female,20,No,Yes,R58BC7BZGC,0,1
103,10.902726465229016,1122.9808259185888,Basic,Missing,No,TV Shows,No,Computer,24.92812919831188,165.54622405273165,7,Comedy,2.898327886528814,7,Male,0,No,Yes,2KCX0GI5S5,0,1
39,9.306575934435838,362.9564614429977,Basic,Mailed check,Yes,Movies,Yes,Mobile,37.44451764703726,43.50311943139579,7,Fantasy,2.785591624867508,2,Male,23,Yes,Yes,E1KOX7V8HN,0,1
77,12.367104035316457,952.267010719367,Premium,Electronic check,Yes,TV Shows,Yes,TV,2.228885051251827,80.29550132595222,10,Missing,1.5458125911925262,5,Female,8,No,Yes,0454D52GA9,1,0
95,15.420976074640286,614.1966063716278,Premium,Credit card,Yes,Movies,Yes,Computer,7.384351511242052,28.712461057037714,35,Missing,4.300125746513481,2,Female,21,Yes,Yes,859P7LP91F,0,1
53,15.30000654501873,810.9003468859927,Premium,Credit card,Yes,Both,No,TV,20.95983514109944,131.0834556104307,11,Drama,1.880002184485209,1,Female,23,Yes,Yes,BLE0HCSEGY,0,1
